dst_importance,count
0.0125446628776929,5
0.0125003964104059,174
0.0125001926849895,10
0.0124905620095805,304
0.0124839056779144,8
0.0124818597220108,182
0.0124797745399913,6
0.0124740220179061,6
0.0124564897249743,147
0.0124525122470873,19
0.0124426617664191,332
0.0124421877361349,219
0.0124346256197686,35
0.0124221706389479,78
0.0124146829411201,4
0.0123998887201251,1
0.0123954372933379,3
0.0123680553449919,31
0.0123592241195571,356
0.0123523005543332,34
0.0123501237032914,116
0.0123478913954909,176
0.0123414034439547,5
0.0123413611239498,690
0.0123091218021632,21
0.0123063881021716,1
0.0122739175834014,6
0.0122713719654104,217
0.0122481971494358,5
0.0122461388102576,1
0.0122339579254081,46
0.0121991780408806,29
0.0121973017042449,142
0.0121875989090699,11
0.0121804877320851,17
0.0121763812174338,49
0.0121670748848456,78
0.0121483842906907,375
0.0121466368599336,4
0.0121430696283469,41
0.0121419620719677,3
0.0121365194130711,1670
0.0121180746224,196
0.0121160523872414,50
0.0121158334805794,14
0.0121120832038564,8
0.0121065876600044,155
0.0121017377807096,70
0.0121001321896521,7
0.0120908731977642,895
0.0120886608009398,13
0.01207967089111,2
0.0120519211640823,2
0.0120437032386498,4
0.0120338245379861,21
0.012030409007512,1
0.0120283118152376,482
0.0120148975531855,192
0.0120121105718177,1
0.0119822125033923,4
0.0119776374360281,1
0.0119721013226403,9
0.0119559689431393,207
0.0119344056563577,2
0.011930977424284,5
0.01192500765649,1
0.0119220306280724,63
0.011915657365336,16
0.0119057621867096,1
0.011900012016047,3
0.0118930567670022,3
0.0118780444624877,1
0.0118758824528747,1
0.0118737931547361,811
0.011864839217838,362
0.011861223363662,3
0.0118524777205968,4
0.0118489328767142,18
0.0118349054555254,1
0.0118313995983716,7
0.0118260978007029,19
0.0118190511284336,6
0.0118122745235481,4
0.0118028057882023,293
0.0118010923473671,9
0.0117966422877875,3
0.011789615955651,178
0.0117895271018428,6
0.0117528935888553,18
0.0117468057459138,490
0.0117467714499676,3
0.0117281810721497,99
0.0117227316413766,62
0.0117209825437258,241
0.011720263177141,3
0.0117200090053811,64
0.0117165113631105,52
0.0117120477865907,13
0.011710902652074,11
0.0117095272072809,11
0.0117017657587139,8
0.0117012402398071,4
0.011689854036361,92
0.0116755911064667,8
0.0116557774188348,5
0.0116546629894533,52
0.0116514253481436,1
0.0116427142410849,2
0.0116384641498032,3
0.0116351554636238,1
0.0115957907394481,45
0.011595078646544,2
0.0115749829012656,5
0.0115715892723243,4
0.0115715191532922,7
0.0115608204351261,142
0.0115487794174145,4
0.0115371097870334,40
0.0115328597475507,1
0.0114963619749208,10
0.0114951972520781,2
0.0114861212986403,50
0.0114853131788817,24
0.0114790872770934,333
0.0114770501864507,4
0.0114703170108261,20
0.0114671273598606,1
0.0114619519847483,1
0.0114589553974594,234
0.0114585960723814,47
0.0114536200581419,5
0.0114509096769405,6
0.0114430454021273,4
0.0114329196058285,22
0.0114313864466885,814
0.011427653795947,2
0.0114274668901244,55
0.0113892676153559,4
0.0113837011201534,1
0.0113836613911064,13
0.0113822145953905,657
0.011376628888999,15
0.0113666493016414,1
0.0113371762541426,1
0.0113362511641035,24
0.0113206709074118,19
0.0113023486924982,270
0.0112967248195512,10
0.0112954982391159,155
0.0112949858721399,5
0.0112877934515596,96
0.0112800149570062,11
0.0112799086162123,49
0.0112744056846281,36
0.0112681347197542,106
0.01125324278985,27
0.0112501641245049,2
0.0112472497986935,2
0.0112399766196375,1
0.0112371485143571,7
0.0112220057556437,148
0.0112013725906361,112
0.0112008077763453,23
0.0111942292843537,214
0.0111779636905464,1
0.0111746212125442,12
0.0111605700545323,3
0.011156311219039,1
0.0111558400114795,8
0.0111525342581903,1
0.0111460586965491,249
0.0111370379134722,1
0.0111364517799239,9
0.0111309126885979,5
0.0111307789505408,1
0.0111274379917374,567
0.0111103271100528,3
0.011083643535165,38
0.0110762251173946,25
0.0110742677587011,2
0.0110716848129311,329
0.0110572137022818,2
0.0110528074719996,1
0.0110456974741434,1
0.0110418887665183,4
0.0110317916041367,1
0.0110164754827197,1
0.011003616472737,3
0.0109841647464919,8
0.0109815103093898,20
0.0109746358535678,3
0.0109744368513628,3
0.0109684567861125,5
0.0109676677114452,336
0.0109379577269303,3
0.0109031374378693,3
0.0108825376037453,1
0.0108767539161425,299
0.0108637972367547,4
0.010854759103433,175
0.0108434641601248,2
0.0108431940144347,2
0.0108419248539089,9
0.0108393286315115,4
0.0108277712855327,2
0.0108190772955895,3
0.0108112118146402,565
0.010810561664454,269
0.0108073798768999,37
0.0107976423622813,13
0.0107930489998875,1
0.0107905346988617,7
0.010787057663834,69
0.0107611252312503,56
0.0107568091061545,4
0.0107490592841827,12
0.0107446465819507,9
0.0107389243606932,11
0.0107298918027056,173
0.0107276736432609,17
0.0107276542808745,3
0.0107156272741803,1
0.0107121355984854,13
0.0107060235342684,19
0.0107048531338046,4
0.0107036939012257,1
0.0107022246844318,396
0.010694469952413,28
0.0106866194104135,6
0.0106817341080316,2
0.0106639657602065,159
0.0106612696910147,1
0.0106586959592218,111
0.0106488763985497,43
0.0106484713174769,1
0.0106424715085259,12
0.0106400131089832,3
0.010638182123322,7
0.0106357816936954,36
0.0106339009440747,1
0.0106319912014015,11
0.0106255128749633,2
0.0106232232377753,71
0.0106124191439934,10
0.0106079618383749,127
0.01060155359802,4
0.0106015400395325,1
0.0105959728011437,9
0.0105902713972443,1
0.0105842626212323,200
0.0105835211106521,2
0.0105804101117729,12
0.0105773576889157,19
0.0105733516586995,585
0.0105733477895246,78
0.0105584053244218,17
0.0105555416113554,27
0.0105533840922355,3
0.0105319318994751,2
0.0105306637776225,104
0.0105230269308699,6
0.0105219268936041,24
0.0105215146981199,1
0.0105189856338277,466
0.0105095817021061,23
0.0104997040318315,443
0.010490148913319,1
0.0104877329031166,199
0.0104735510188594,5
0.0104700515356811,166
0.0104563743557891,5
0.0104540306574709,2
0.0104529102903747,2
0.010451686066922,134
0.0104443238657611,18
0.0104404481126455,4
0.0104374321653408,20
0.0104348873157037,7
0.0104269646573191,6
0.0104266713375203,6
0.0104131397834657,7
0.0104075820806846,7
0.0104074557807163,9
0.0104066520561743,6
0.0104056882887498,125
0.0104013739458291,14
0.0104008879600638,27
0.0104005294841478,11
0.0103824023423439,3
0.0103798811409338,2
0.01037596907885,139
0.0103726825702421,8
0.0103632134809338,77
0.0103550859471968,6
0.010351913539117,1
0.0103466898845018,11
0.0103430753597628,13
0.0103327993496678,172
0.0103298125438799,112
0.0103261701442096,132
0.0103199905187321,1
0.0103199397518687,6
0.010319609729366,10
0.0103185367228886,20
0.0103181815955791,3
0.0103086289133528,2
0.0103079956412123,8
0.0103057724107243,165
0.0103032065742397,3
0.0102996270876884,9
0.0102990185689574,2
0.0102974216233813,7
0.0102960711346304,11
0.0102941197136845,37
0.0102915929377222,3
0.0102851699842535,49
0.0102849153162017,476
0.0102779346185224,13
0.010272191933018,2
0.0102643148715942,7
0.0102591064809956,3
0.0102492152775143,1
0.0102474071295494,12
0.0102462178032324,1
0.0102451634783666,1
0.0102444243962509,32
0.010236090423848,117
0.0102355648277238,1
0.0102251250897182,1
0.0102242562329549,110
0.010215220101504,3
0.0102018956454007,8
0.0101968732821001,9
0.0101913623114348,419
0.0101910499515201,336
0.0101880313492727,4
0.0101843780003541,29
0.0101825256149202,491
0.0101820244916921,2
0.010181214082458,6
0.0101798762507982,2
0.0101784425587019,1
0.0101745215701495,6
0.0101672249642618,1
0.0101657373794262,3
0.0101643257581283,167
0.0101585989087725,9
0.0101584245852336,25
0.0101468300918013,173
0.0101466102226002,6
0.010145377498476,9
0.0101446656126954,33
0.0101338123472039,7
0.0101296321769008,5
0.0101295406512098,289
0.0101265632907801,1853
0.0101257220081452,1
0.0101217202651421,13
0.0101207817049266,7
0.0101146194139056,11
0.0101100150877715,131
0.0101046849565668,189
0.0100935966014776,9
0.0100909182923558,44
0.0100896686261903,90
0.0100895370157503,5
0.0100881483106813,3
0.0100865931974348,1
0.0100827899068209,3
0.0100821593829194,6
0.0100820671924343,15
0.0100817285484864,9
0.0100638426080658,18
0.0100583097730618,6
0.0100556253130491,26
0.0100512320939869,824
0.0100497070086035,5
0.0100463135212063,3
0.0100443365246938,22
0.0100335895819757,1
0.0100325074377176,2
0.0100315953347401,3
0.0100313018128284,28
0.0100289572971376,9
0.0100209215928993,45
0.010016772906505,6
0.0100133761725865,42
0.0100034776525931,2
0.010000762134885,3
0.0100003350944692,1
0.00999604555764783,3
0.00999531865126456,7
0.00998828500398686,1
0.00998439920915437,5
0.00997700160583066,215
0.0099734811326683,1
0.00997235608412591,114
0.00996922991417311,2
0.00995716740853773,2
0.0099566131680493,182
0.00995376730633819,1
0.00994443374074251,43
0.00994389415865504,39
0.00993936953408633,18
0.00993606414525375,679
0.00993470001428129,137
0.00993142126645061,84
0.00993094244712489,5
0.00992961611448673,47
0.00992633751313712,18
0.00992167159091555,20
0.00992163509115317,3
0.00991503114623605,60
0.00991365122063767,5
0.0099050219357594,24
0.00990427850160311,15
0.00990404157377132,62
0.00990311588002085,3
0.00990137412814116,1
0.00989636080875594,182
0.00988385399171406,144
0.00987919749375312,6
0.00987838467297845,8
0.00987059314561163,3
0.00985952265540334,46
0.00985882630262047,1
0.00985792570817349,24
0.00985722022580078,10
0.00985322914234852,4
0.00984625935649221,8
0.00984176982053175,21
0.00984053658454013,8
0.00983859863713552,13
0.00983743313061721,6
0.00983707712313643,18
0.00983528936656073,3
0.00983481317801838,3
0.00983356454752976,3
0.00983112837513467,264
0.0098227347989622,1
0.00981462100963783,25
0.00981326184606946,5
0.00980676267403664,4
0.00980673506551492,267
0.00979429705573463,1
0.00979082083114447,3
0.00978117446273458,43
0.00977871983184244,10
0.0097778589346667,1
0.00977640335859634,14
0.00977281762748495,143
0.00976652589478579,2
0.00976535517605447,11
0.00976533239080982,12
0.00976327260309816,1
0.00976180258957059,241
0.00975691749409112,94
0.00975413687699985,40
0.0097491549395696,2
0.00974908632044494,3
0.00974839540914888,1
0.0097473796268824,1
0.00974292517788416,4
0.00974214788151903,1
0.00973627300381246,14
0.0097356376849895,98
0.00973270228415068,3
0.00973174466001369,2
0.00972732752676189,4
0.00972685203319785,41
0.0097145554933002,74
0.00970784529394697,304
0.00970301983613614,2
0.00970286937133164,61
0.00970139618554204,70
0.00969957228863287,3
0.00969804671920302,1
0.0096943530736357,6
0.00968731849977768,2
0.00967944067550752,219
0.00966991676270465,27
0.00966641658057206,20
0.00966606055520775,61
0.00966261409191096,1
0.00965629384357731,8
0.0096550428393293,1
0.00965096236998387,57
0.00964935007355776,1
0.00964877117534788,2
0.00964316275920242,3
0.00963929882427598,18
0.00963770971148313,4
0.00963396152451394,2
0.00963335511759989,2
0.00963325696770195,109
0.00962891358373929,1
0.00962558867538198,194
0.00962130476571125,19
0.00961824141611864,74
0.00961604616788722,10
0.00961195010990826,3
0.00961108799127657,20
0.00960869289762049,8
0.00959854063128177,5
0.00959569200883858,17
0.00959067324933185,1
0.00959065647637768,28
0.00958975291017566,160
0.00958725398526559,105
0.00958612729852664,2
0.00958057234921059,6
0.00957994536035195,1
0.00957905799683093,190
0.00957801881019498,3
0.00957565219179885,25
0.00957560979601202,5
0.00957424627459287,13
0.00956445374902995,12
0.00956093126915506,4
0.00955686904872308,76
0.00955348349570686,15
0.00955154809291901,2
0.00955016899254908,1
0.00954550347244349,514
0.00954425973611692,3
0.00954184961288897,2
0.00954075264480675,619
0.00953901034043963,4
0.00953821377157963,9
0.00953101236686789,3
0.00952829244294393,1186
0.0095265006483521,2
0.00952572388374288,10
0.00952510787589619,3
0.00952290908110906,1
0.00952257463496665,2
0.00951433953578511,24
0.009508985017839,23
0.00950746870108583,5
0.00950328307970566,4
0.00950320498712303,5
0.00949956087345153,115
0.00949735652871447,3
0.00949727168913226,11
0.00949643459533,7
0.0094953073076675,25
0.00949356683769045,1
0.00947449528437733,176
0.00946824712184857,104
